entry_id,language,cluster,llm_pair,llm1,llm2,fuzzy_ratio,fuzzy_partial,fuzzy_token_sort,cosine_similarity,average_similarity,has_baseline,openAI_success_rate,openAI_exec_time,openAI_cpu,openAI_ram,claude_success_rate,claude_exec_time,claude_cpu,claude_ram,delta_success_rate_model1,delta_exec_time_model1,delta_cpu_model1,delta_ram_model1,delta_success_rate_model2,delta_exec_time_model2,delta_cpu_model2,delta_ram_model2,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff,gemini_success_rate,gemini_exec_time,gemini_cpu,gemini_ram
find_first_missing_positive_180,python,cluster_find_first_missing_positive.json,claude_vs_gemini,claude,gemini,47.6303317535545,63.80813953488372,41.07228338918143,67.5176511827827,55.00710146510059,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-37.2,66048.0,0.0,980.0,-37.2,66048.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typoglycemiaGenerator_125,javascript,cluster_typoglycemia_generator.json,openAI_vs_claude,openAI,claude,55.237200563644905,55.670103092783506,54.17582417582418,48.823277839890316,53.47660141803573,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
typoglycemiaGenerator_125,javascript,cluster_typoglycemia_generator.json,openAI_vs_gemini,openAI,gemini,60.09538950715421,56.233421750663126,51.42857142857142,31.191125760929605,49.73712711182959,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typoglycemiaGenerator_125,javascript,cluster_typoglycemia_generator.json,claude_vs_gemini,claude,gemini,64.46945337620579,62.53897550111358,61.74368747022392,61.8319656682512,62.64602050394862,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_rootulp),go,cluster_pov.json,openAI_vs_claude,openAI,claude,74.95103373231773,73.3318554644203,76.99115044247787,90.85638459378177,79.03260605824943,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,0.0,0.0,0.0,,,,
go_pov_Exercism (go_rootulp),go,cluster_pov.json,openAI_vs_gemini,openAI,gemini,79.21535893155259,78.88198757763976,77.97658493483543,85.60884873540579,80.42069504485839,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_rootulp),go,cluster_pov.json,claude_vs_gemini,claude,gemini,71.46666666666667,70.15818725951262,74.14057368075323,85.34080956446113,75.27655929284842,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,-4852.0,-10.600000000000001,-141364.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_ThomasZumsteg),go,cluster_pov.json,openAI_vs_claude,openAI,claude,75.10575984380084,71.59887798036466,79.20997920997921,91.1044515588263,79.25476714824276,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,0.0,0.0,0.0,,,,
go_pov_Exercism (go_ThomasZumsteg),go,cluster_pov.json,openAI_vs_gemini,openAI,gemini,66.46397081179688,66.40953716690042,71.28712871287128,83.83035979455919,71.99774912153194,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_ThomasZumsteg),go,cluster_pov.json,claude_vs_gemini,claude,gemini,74.81481481481482,75.53126897389193,78.95526868808166,90.23223243668205,79.88339622836762,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,-4828.0,-10.399999999999999,-140863.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_drapala),go,cluster_pov.json,openAI_vs_claude,openAI,claude,83.09380715965509,77.01408450704226,83.53235212440988,92.51100784766793,84.0378129096938,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,0.0,0.0,0.0,,,,
go_pov_Exercism (go_drapala),go,cluster_pov.json,openAI_vs_gemini,openAI,gemini,69.97890789782049,63.342776203966,73.80893606516909,85.1359209041554,73.06663526777774,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_pov_Exercism (go_drapala),go,cluster_pov.json,claude_vs_gemini,claude,gemini,77.33274647887323,71.2962962962963,81.07226107226107,83.73094284964891,78.35806167426988,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,-4817.8,-10.200000000000003,-140844.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_rootulp),go,cluster_change.json,openAI_vs_claude,openAI,claude,52.88159273489347,78.30508474576271,56.864216054013504,76.5210835034017,66.14299425951785,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4793.8,-11.0,-139727.2,0.0,-4793.8,-11.0,-139727.2,0.0,0.0,0.0,0.0,,,,
go_change_Exercism (go_rootulp),go,cluster_change.json,openAI_vs_gemini,openAI,gemini,82.646420824295,79.88700564971751,76.2507188039103,70.15115636677531,77.23382541117454,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4793.8,-11.0,-139727.2,0.0,-4793.8,-11.0,-139727.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_rootulp),go,cluster_change.json,claude_vs_gemini,claude,gemini,50.936329588014985,77.96791443850267,58.01246791345801,74.48617956739548,65.35072287684278,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4793.8,-11.0,-139727.2,0.0,-4793.8,-11.0,-139727.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_ThomasZumsteg),go,cluster_change.json,openAI_vs_claude,openAI,claude,45.913978494623656,48.058902275769746,54.70692717584369,25.740636383139275,43.60511108234409,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,0.0,0.0,0.0,,,,
go_change_Exercism (go_ThomasZumsteg),go,cluster_change.json,openAI_vs_gemini,openAI,gemini,59.115523465703966,59.708295350957165,60.13847675568744,48.11698975823588,56.76982133264612,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_ThomasZumsteg),go,cluster_change.json,claude_vs_gemini,claude,gemini,47.351351351351354,51.2630014858841,57.81710914454277,34.53943015748933,47.74272303481689,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,-4876.0,-10.799999999999997,-142441.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_drapala),go,cluster_change.json,openAI_vs_claude,openAI,claude,80.81740276862229,80.42328042328042,82.97567954220315,78.56073213981047,80.69427371847908,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,0.0,0.0,0.0,,,,
go_change_Exercism (go_drapala),go,cluster_change.json,openAI_vs_gemini,openAI,gemini,59.006211180124225,63.45733041575492,65.94142259414227,53.027790605016904,60.35818869875958,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_change_Exercism (go_drapala),go,cluster_change.json,claude_vs_gemini,claude,gemini,60.32482598607889,65.59139784946237,67.17044500419816,46.612830247087544,59.92487477170674,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,-4808.0,-10.399999999999999,-140275.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
valid_palindrome_177,python,cluster_valid_palindrome.json,openAI_vs_claude,openAI,claude,98.046875,96.01593625498009,100.0,100.0,98.51570281374502,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,976.0,-29.599999999999994,66176.0,0.0,976.0,-29.599999999999994,66176.0,0.0,0.0,0.0,0.0,,,,
valid_palindrome_177,python,cluster_valid_palindrome.json,openAI_vs_gemini,openAI,gemini,94.55252918287937,92.03187250996015,91.01620029455081,99.30627791800906,94.22671997634986,True,100.0,1000.0,50.0,80000.0,,,,,0.0,976.0,-29.599999999999994,66176.0,0.0,976.0,-29.599999999999994,66176.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
valid_palindrome_177,python,cluster_valid_palindrome.json,claude_vs_gemini,claude,gemini,94.46564885496184,94.06130268199233,91.01620029455081,99.30627791800906,94.71235743737851,True,,,,,100.0,1000.0,50.0,80000.0,0.0,976.0,-29.599999999999994,66176.0,0.0,976.0,-29.599999999999994,66176.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
protein-translation_29,python,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,76.15526802218115,81.32094943240455,84.95197438633937,86.63596997967,82.26604045514877,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,972.0,-19.0,66150.4,0.0,972.0,-19.0,66150.4,0.0,0.0,0.0,0.0,,,,
protein-translation_29,python,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,76.79403541472507,82.25469728601253,87.28448275862068,87.32480465359608,83.4145050282386,True,100.0,1000.0,50.0,80000.0,,,,,0.0,972.0,-19.0,66150.4,0.0,972.0,-19.0,66150.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
protein-translation_29,python,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,98.71904355251921,97.93459552495698,96.31966351209253,99.13725400963531,98.02763914980102,True,,,,,100.0,1000.0,50.0,80000.0,0.0,972.0,-19.0,66150.4,0.0,972.0,-19.0,66150.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_exercism-javascript-samajammin,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,84.8868778280543,80.54794520547945,89.26174496644296,90.9558961294019,86.41311603234465,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-788.0,-13.600000000000001,-144914.4,0.0,-788.0,-13.600000000000001,-144914.4,0.0,0.0,0.0,0.0,,,,
typescript_protein-translation_exercism-javascript-samajammin,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,86.73469387755102,84.73520249221184,84.19071518193223,89.84074664420216,86.37533954897431,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-788.0,-13.600000000000001,-144914.4,0.0,-788.0,-13.600000000000001,-144914.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_exercism-javascript-samajammin,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,78.125,72.79335410176532,80.16147635524798,83.93998958475329,78.75495501044165,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-788.0,-13.600000000000001,-144914.4,0.0,-788.0,-13.600000000000001,-144914.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-thewanionly,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,94.48356807511738,94.03254972875226,95.8041958041958,95.80518802772983,95.0313754089488,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,,,,
typescript_protein-translation_Exercism-typescript-thewanionly,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,89.3542757417103,87.45562130177514,88.27203331020125,75.12037829270886,85.05057716159888,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-thewanionly,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,89.09405654933641,88.12572759022119,89.78457261987491,75.85292130910621,85.71431951713467,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,94.48356807511738,94.03254972875226,95.8041958041958,95.80518802772983,95.0313754089488,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,,,,
typescript_protein-translation_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,89.3542757417103,87.45562130177514,88.27203331020125,75.12037829270886,85.05057716159888,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-thewanionly_thewanionly,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,89.09405654933641,88.12572759022119,89.78457261987491,75.85292130910621,85.71431951713467,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-908.2,-10.200000000000003,-143992.8,0.0,-908.2,-10.200000000000003,-143992.8,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,92.18830832902225,87.32857926494789,90.83820662768032,97.94144143968099,92.07413391533287,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,89.98946259220232,86.95175438596492,90.34391534391534,96.51602728897323,90.95028990276396,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-chriswilding_chriswilding,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,96.6616841056303,94.82758620689656,96.5560425798372,97.03773184566121,96.27076118450631,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,77.40516767454646,75.2823086574655,79.69295184926727,66.49845026111811,74.71971961059933,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-630.8,-20.0,-143405.6,0.0,-630.8,-20.0,-143405.6,0.0,0.0,0.0,0.0,,,,
typescript_protein-translation_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,86.39186900056465,82.68506900878295,76.24548736462093,63.41292074233564,77.18383652907605,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-630.8,-20.0,-143405.6,0.0,-630.8,-20.0,-143405.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,83.86773547094188,84.38642297650131,75.16512549537649,85.36165675124676,82.19523517351661,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-630.8,-20.0,-143405.6,0.0,-630.8,-20.0,-143405.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_exercism-javascript-samajammin_samajammin,typescript,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,84.8868778280543,80.54794520547945,89.26174496644296,90.9558961294019,86.41311603234465,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-822.2,-16.799999999999997,-145182.4,0.0,-822.2,-16.799999999999997,-145182.4,0.0,0.0,0.0,0.0,,,,
typescript_protein-translation_exercism-javascript-samajammin_samajammin,typescript,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,86.73469387755102,84.73520249221184,84.19071518193223,89.84074664420216,86.37533954897431,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-822.2,-16.799999999999997,-145182.4,0.0,-822.2,-16.799999999999997,-145182.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
typescript_protein-translation_exercism-javascript-samajammin_samajammin,typescript,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,78.125,72.79335410176532,80.16147635524798,83.93998958475329,78.75495501044165,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-822.2,-16.799999999999997,-145182.4,0.0,-822.2,-16.799999999999997,-145182.4,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_protein-translation_exercism-java-blogscot,java,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,70.93479968578163,70.29535864978904,66.30434782608697,32.480558746566814,60.003766227056104,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,894.6,-21.799999999999997,33940.0,0.0,894.6,-21.799999999999997,33940.0,0.0,0.0,0.0,0.0,,,,
Java_protein-translation_exercism-java-blogscot,java,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,70.8433734939759,71.22362869198312,68.36971667440781,34.25371834671308,61.17260930176998,True,100.0,1000.0,50.0,80000.0,,,,,0.0,894.6,-21.799999999999997,33940.0,0.0,894.6,-21.799999999999997,33940.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_protein-translation_exercism-java-blogscot,java,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,83.87096774193549,81.37931034482759,89.65221124946329,95.40807576076801,87.5776412742486,True,,,,,100.0,1000.0,50.0,80000.0,0.0,894.6,-21.799999999999997,33940.0,0.0,894.6,-21.799999999999997,33940.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_protein-translation_exercism-java-blogscot_blogscot,java,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,70.93479968578163,70.29535864978904,66.30434782608697,32.480558746566814,60.003766227056104,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,896.4,-4.0,33952.0,0.0,896.4,-4.0,33952.0,0.0,0.0,0.0,0.0,,,,
Java_protein-translation_exercism-java-blogscot_blogscot,java,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,70.8433734939759,71.22362869198312,68.36971667440781,34.25371834671308,61.17260930176998,True,100.0,1000.0,50.0,80000.0,,,,,0.0,896.4,-4.0,33952.0,0.0,896.4,-4.0,33952.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
Java_protein-translation_exercism-java-blogscot_blogscot,java,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,83.87096774193549,81.37931034482759,89.65221124946329,95.40807576076801,87.5776412742486,True,,,,,100.0,1000.0,50.0,80000.0,0.0,896.4,-4.0,33952.0,0.0,896.4,-4.0,33952.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
c_protein_translation_Exercism (m3g4d1v3r),c,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,75.6167894905479,72.69736842105263,74.94891704127504,86.21300537762359,77.36902008262479,False,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,
c_protein_translation_Exercism (m3g4d1v3r),c,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,73.51571594877765,69.27578639356254,77.53623188405797,91.04350801687656,77.84281056081869,False,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
c_protein_translation_Exercism (m3g4d1v3r),c,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,72.77007585665707,73.31812998859749,74.27549194991056,81.93226383728046,75.5739904081114,False,,,,,100.0,1000.0,50.0,80000.0,,,,,,,,,,,,,100.0,1000.0,50.0,80000.0
cpp_protein_translation_Exercism (thefullarcticfox),cpp,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,83.29048843187661,84.14701042238069,84.47893569844788,83.5689874891845,83.87135551047241,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,1000.0,36.0,76057.6,0.0,1000.0,36.0,76057.6,0.0,0.0,0.0,0.0,,,,
cpp_protein_translation_Exercism (thefullarcticfox),cpp,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,86.09819121447029,82.53079507278835,88.98876404494382,85.75972347667744,85.84436845221998,True,100.0,1000.0,50.0,80000.0,,,,,0.0,1000.0,36.0,76057.6,0.0,1000.0,36.0,76057.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
cpp_protein_translation_Exercism (thefullarcticfox),cpp,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,80.64516129032258,80.15717092337917,90.20452099031216,88.88096303932684,84.97195406083519,True,,,,,100.0,1000.0,50.0,80000.0,0.0,1000.0,36.0,76057.6,0.0,1000.0,36.0,76057.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_rootulp),go,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,78.88934258881176,77.3784355179704,84.86416558861578,81.80476851287183,80.73417805206743,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,998.0,28.6,71193.6,0.0,998.0,28.6,71193.6,0.0,0.0,0.0,0.0,,,,
go_protein_translation_Exercism (go_rootulp),go,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,83.67834394904459,79.63272120200334,89.36348408710218,89.64942298919554,85.58099305683642,True,100.0,1000.0,50.0,80000.0,,,,,0.0,998.0,28.6,71193.6,0.0,998.0,28.6,71193.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_rootulp),go,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,78.05068226120856,78.10402684563759,86.97081792026304,89.31396149093813,83.10987212951183,True,,,,,100.0,1000.0,50.0,80000.0,0.0,998.0,28.6,71193.6,0.0,998.0,28.6,71193.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_ThomasZumsteg),go,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,85.39458186101295,85.43279380717804,86.6043613707165,87.6477770111565,86.269878512516,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4800.0,-72.4,-136440.0,0.0,-4800.0,-72.4,-136440.0,0.0,0.0,0.0,0.0,,,,
go_protein_translation_Exercism (go_ThomasZumsteg),go,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,85.53459119496856,86.68046928916495,88.93306825712392,83.92660994480879,86.26868467151655,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4800.0,-72.4,-136440.0,0.0,-4800.0,-72.4,-136440.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_ThomasZumsteg),go,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,80.52095130237825,81.78528347406514,86.0943168077388,76.51857301466566,81.22978114971195,True,,,,,100.0,1000.0,50.0,80000.0,0.0,-4800.0,-72.4,-136440.0,0.0,-4800.0,-72.4,-136440.0,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_drapala),go,cluster_protein_translation.json,openAI_vs_claude,openAI,claude,88.73563218390804,86.91588785046729,93.07317073170731,94.76391593274487,90.87215167470687,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,1000.0,26.6,71193.6,0.0,1000.0,26.6,71193.6,0.0,0.0,0.0,0.0,,,,
go_protein_translation_Exercism (go_drapala),go,cluster_protein_translation.json,openAI_vs_gemini,openAI,gemini,92.6648096564531,91.96261682242991,91.86791522917693,89.14008634731732,91.40885701384433,True,100.0,1000.0,50.0,80000.0,,,,,0.0,1000.0,26.6,71193.6,0.0,1000.0,26.6,71193.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_protein_translation_Exercism (go_drapala),go,cluster_protein_translation.json,claude_vs_gemini,claude,gemini,88.62494289629967,87.7079482439926,90.54774600096947,88.02944641346119,88.72752088868073,True,,,,,100.0,1000.0,50.0,80000.0,0.0,1000.0,26.6,71193.6,0.0,1000.0,26.6,71193.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
sum_non-adjecent_215,python,cluster_sum_non_adjecent.json,openAI_vs_claude,openAI,claude,65.46052631578947,69.58637469586375,70.33898305084746,46.478844640180235,62.96618217567023,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,980.0,-36.8,66099.2,0.0,980.0,-36.8,66099.2,0.0,0.0,0.0,0.0,,,,
sum_non-adjecent_215,python,cluster_sum_non_adjecent.json,openAI_vs_gemini,openAI,gemini,29.00626678603402,60.08771929824561,27.558257345491388,26.033878458543192,35.67153047207855,True,100.0,1000.0,50.0,80000.0,,,,,0.0,980.0,-36.8,66099.2,0.0,980.0,-36.8,66099.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
sum_non-adjecent_215,python,cluster_sum_non_adjecent.json,claude_vs_gemini,claude,gemini,38.297872340425535,54.6984572230014,35.99632690541782,30.643395289528247,39.909012939593254,True,,,,,100.0,1000.0,50.0,80000.0,0.0,980.0,-36.8,66099.2,0.0,980.0,-36.8,66099.2,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
go_parsing_log_files_Exercism (go_rootulp),go,cluster_parsing_log_files.json,openAI_vs_claude,openAI,claude,77.74936061381075,71.3938411669368,78.15552950371239,83.7205944679755,77.75483143810885,True,100.0,1000.0,50.0,80000.0,100.0,1000.0,50.0,80000.0,0.0,-4727.8,-42.8,-137885.6,0.0,-4727.8,-42.8,-137885.6,0.0,0.0,0.0,0.0,,,,
go_parsing_log_files_Exercism (go_rootulp),go,cluster_parsing_log_files.json,openAI_vs_gemini,openAI,gemini,66.2754303599374,65.15397082658023,81.79551122194513,84.5316885833616,74.43915024795609,True,100.0,1000.0,50.0,80000.0,,,,,0.0,-4727.8,-42.8,-137885.6,0.0,-4727.8,-42.8,-137885.6,0.0,0.0,0.0,0.0,100.0,1000.0,50.0,80000.0
