entry_id,language,llm_pair,average_similarity,has_baseline,success_rate_delta_diff,exec_time_delta_diff,cpu_delta_diff,ram_delta_diff
anagram_indices_218,python,claude_vs_gemini,40.58541467546734,True,0.0,0.0,0.0,0.0
typescript_knapsack_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,56.66835670401399,True,0.0,0.0,0.0,0.0
typescript_knapsack_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,63.244053298859875,True,0.0,0.0,0.0,0.0
typescript_knapsack_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,50.54298318078447,True,0.0,0.0,0.0,0.0
go_knapsack_Exercism (go_rootulp),go,openAI_vs_claude,66.21420206639898,True,0.0,0.0,0.0,0.0
go_knapsack_Exercism (go_rootulp),go,openAI_vs_gemini,83.37192916129659,True,0.0,0.0,0.0,0.0
go_knapsack_Exercism (go_rootulp),go,claude_vs_gemini,83.97031968655472,True,0.0,0.0,0.0,0.0
min_stack_141,python,openAI_vs_claude,72.89926701742925,True,0.0,0.0,0.0,0.0
min_stack_141,python,openAI_vs_gemini,73.07634817183484,True,0.0,0.0,0.0,0.0
min_stack_141,python,claude_vs_gemini,92.40793936457602,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_thinkverse),go,openAI_vs_claude,66.97028598410105,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_thinkverse),go,openAI_vs_gemini,78.0626925813665,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_thinkverse),go,claude_vs_gemini,60.207690481909076,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_drapala),go,openAI_vs_claude,68.71915740934593,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_drapala),go,openAI_vs_gemini,81.85253463760083,True,0.0,0.0,0.0,0.0
go_logs_logs_logs_Exercism (go_drapala),go,claude_vs_gemini,61.22187167376218,True,0.0,0.0,0.0,0.0
count_consecutive_sums_246,python,openAI_vs_claude,59.6662426610398,True,0.0,0.0,0.0,0.0
count_consecutive_sums_246,python,openAI_vs_gemini,50.495461723312374,True,0.0,0.0,0.0,0.0
count_consecutive_sums_246,python,claude_vs_gemini,40.02774745779378,True,0.0,0.0,0.0,0.0
Java_pig_latin_Exercism (java_rabestro),java,openAI_vs_claude,90.01087954163943,True,0.0,0.0,0.0,0.0
Java_pig_latin_Exercism (java_rabestro),java,openAI_vs_gemini,54.46006622568028,True,0.0,0.0,0.0,0.0
Java_pig_latin_Exercism (java_rabestro),java,claude_vs_gemini,59.665700304635145,True,0.0,0.0,0.0,0.0
a0209minimumsizesubarraysum_105,python,openAI_vs_claude,54.32910279937134,True,0.0,0.0,0.0,0.0
a0209minimumsizesubarraysum_105,python,openAI_vs_gemini,58.5220729120453,True,0.0,0.0,0.0,0.0
a0209minimumsizesubarraysum_105,python,claude_vs_gemini,91.86546110804571,True,0.0,0.0,0.0,0.0
a0153findminimuminrotatedsortedarray_94,python,openAI_vs_claude,49.25614998628032,True,0.0,0.0,0.0,0.0
a0153findminimuminrotatedsortedarray_94,python,openAI_vs_gemini,47.20631004492824,True,0.0,0.0,0.0,0.0
a0153findminimuminrotatedsortedarray_94,python,claude_vs_gemini,97.10233927529534,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_claude,74.84073214513754,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_gemini,73.4784859722793,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg,javascript,claude_vs_gemini,67.71888174495692,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,74.84073214513754,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,73.4784859722793,True,0.0,0.0,0.0,0.0
javascript_ocr-numbers_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,67.71888174495692,True,0.0,0.0,0.0,0.0
typescript_ocr-numbers_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,78.78022200223239,True,0.0,0.0,0.0,0.0
typescript_ocr-numbers_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,74.4641550032141,True,0.0,0.0,0.0,0.0
typescript_ocr-numbers_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,72.6555198439207,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,52.634414203382335,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,74.85035257164807,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,51.21103236857631,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_drapala),go,openAI_vs_claude,33.79772230186305,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_drapala),go,openAI_vs_gemini,40.52252921071013,True,0.0,0.0,0.0,0.0
go_ocr_numbers_Exercism (go_drapala),go,claude_vs_gemini,41.55104867875935,True,0.0,0.0,0.0,0.0
Java_jedliks_toy_car_Exercism (java_ValMati),java,openAI_vs_claude,80.58621284937698,True,0.0,0.0,0.0,0.0
Java_jedliks_toy_car_Exercism (java_ValMati),java,openAI_vs_gemini,94.44711575862864,True,0.0,0.0,0.0,0.0
Java_jedliks_toy_car_Exercism (java_ValMati),java,claude_vs_gemini,85.33444931023845,True,0.0,0.0,0.0,0.0
linked_list_cycle_167,python,openAI_vs_claude,71.67777548679013,True,0.0,0.0,0.0,0.0
linked_list_cycle_167,python,openAI_vs_gemini,68.30944073845774,True,0.0,0.0,0.0,0.0
linked_list_cycle_167,python,claude_vs_gemini,94.73917427989434,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,69.39121146256343,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,51.50813676430697,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,61.859390420191666,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,92.7611190487058,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,80.97789589475389,True,0.0,0.0,0.0,0.0
javascript_sum-of-multiples_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,86.06971028191873,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte,typescript,openAI_vs_claude,55.64276133346356,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,63.14575699049746,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte,typescript,claude_vs_gemini,56.87041810600832,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,55.64276133346356,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,63.14575699049746,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,56.87041810600832,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,70.16152308433514,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,71.97858648924006,True,0.0,0.0,0.0,0.0
typescript_sum-of-multiples_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,80.10631807060138,True,0.0,0.0,0.0,0.0
java_sum_of_multiples_stuartnankai,java,openAI_vs_claude,79.72166009913963,True,0.0,0.0,0.0,0.0
java_sum_of_multiples_stuartnankai,java,openAI_vs_gemini,87.63913575101643,True,0.0,0.0,0.0,0.0
java_sum_of_multiples_stuartnankai,java,claude_vs_gemini,90.53966136550402,True,0.0,0.0,0.0,0.0
java_sum-of-multiples_stuartnankai,java,openAI_vs_claude,79.72166009913963,True,0.0,0.0,0.0,0.0
java_sum-of-multiples_stuartnankai,java,openAI_vs_gemini,87.63913575101643,True,0.0,0.0,0.0,0.0
java_sum-of-multiples_stuartnankai,java,claude_vs_gemini,90.53966136550402,True,0.0,0.0,0.0,0.0
Java_sum_of_multiples_Exercism (java_rabestro),java,openAI_vs_claude,69.1131505186629,True,0.0,0.0,0.0,0.0
Java_sum_of_multiples_Exercism (java_rabestro),java,openAI_vs_gemini,69.91736383643457,True,0.0,0.0,0.0,0.0
Java_sum_of_multiples_Exercism (java_rabestro),java,claude_vs_gemini,74.90125476836118,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (johnngugi),cpp,openAI_vs_claude,59.87162388120423,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (johnngugi),cpp,openAI_vs_gemini,61.633098074768576,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (johnngugi),cpp,claude_vs_gemini,69.3531452933107,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (cmccandless),cpp,openAI_vs_claude,61.570075620647984,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (cmccandless),cpp,openAI_vs_gemini,62.243539143556276,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (cmccandless),cpp,claude_vs_gemini,52.781433464302076,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,openAI_vs_claude,68.6996912521687,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,openAI_vs_gemini,71.02512401643851,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (MaxyMoos),cpp,claude_vs_gemini,61.162744255117204,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,openAI_vs_claude,70.18677352217631,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,73.06827133529664,True,0.0,0.0,0.0,0.0
cpp_sum_of_multiples_Exercism (thefullarcticfox),cpp,claude_vs_gemini,57.391835387743036,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_rootulp),go,openAI_vs_claude,62.794793418342046,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_rootulp),go,openAI_vs_gemini,74.55916139971008,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_rootulp),go,claude_vs_gemini,51.67870349986312,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_drapala),go,openAI_vs_claude,55.1384093686146,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_drapala),go,openAI_vs_gemini,72.80225502147917,True,0.0,0.0,0.0,0.0
go_sum_of_multiples_Exercism (go_drapala),go,claude_vs_gemini,67.19516288114876,True,0.0,0.0,0.0,0.0
Java_spiral_matrix_Exercism (java_rabestro),java,openAI_vs_claude,44.27907402784279,True,0.0,0.0,0.0,0.0
Java_spiral_matrix_Exercism (java_rabestro),java,openAI_vs_gemini,73.70276014842132,True,0.0,0.0,0.0,0.0
Java_spiral_matrix_Exercism (java_rabestro),java,claude_vs_gemini,50.202064464968174,True,0.0,0.0,0.0,0.0
permutation_in_string_144,python,openAI_vs_claude,61.137018425971526,True,0.0,0.0,0.0,0.0
permutation_in_string_144,python,openAI_vs_gemini,62.91439122845368,True,0.0,0.0,0.0,0.0
permutation_in_string_144,python,claude_vs_gemini,48.90390112294271,True,0.0,0.0,0.0,0.0
currency-exchange_9,python,openAI_vs_claude,49.42200209772451,True,0.0,0.0,0.0,0.0
currency-exchange_9,python,openAI_vs_gemini,47.957673198114435,True,0.0,0.0,0.0,0.0
currency-exchange_9,python,claude_vs_gemini,96.06561861704186,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte,typescript,openAI_vs_claude,88.64980179459405,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte,typescript,openAI_vs_gemini,79.25065751253793,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte,typescript,claude_vs_gemini,79.36844453950971,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_claude,88.64980179459405,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte_shybyte,typescript,openAI_vs_gemini,79.25065751253793,True,0.0,0.0,0.0,0.0
typescript_binary-search_Exercism-typescript-shybyte_shybyte,typescript,claude_vs_gemini,79.36844453950971,True,0.0,0.0,0.0,0.0
cpp_binary_search_Exercism (thefullarcticfox),cpp,openAI_vs_claude,91.74377449018296,True,0.0,0.0,0.0,0.0
cpp_binary_search_Exercism (thefullarcticfox),cpp,openAI_vs_gemini,90.51566408611085,True,0.0,0.0,0.0,0.0
cpp_binary_search_Exercism (thefullarcticfox),cpp,claude_vs_gemini,85.74506593922962,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_rootulp),go,openAI_vs_claude,82.56213338273902,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_rootulp),go,openAI_vs_gemini,69.8270084144931,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_rootulp),go,claude_vs_gemini,62.1363408986878,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,95.34723771214078,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,83.36719836160425,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,82.71069315861772,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_thinkverse),go,openAI_vs_claude,84.57480294472153,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_thinkverse),go,openAI_vs_gemini,66.81489723917801,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_thinkverse),go,claude_vs_gemini,75.2139313081785,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_drapala),go,openAI_vs_claude,100.0,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_drapala),go,openAI_vs_gemini,96.76390252451928,True,0.0,0.0,0.0,0.0
go_binary_search_Exercism (go_drapala),go,claude_vs_gemini,96.76390252451928,True,0.0,0.0,0.0,0.0
longest_common_subsequence_205,python,openAI_vs_claude,70.69427224199458,True,0.0,0.0,0.0,0.0
longest_common_subsequence_205,python,openAI_vs_gemini,61.290832891537754,True,0.0,0.0,0.0,0.0
longest_common_subsequence_205,python,claude_vs_gemini,59.32796297584649,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_rootulp),go,openAI_vs_claude,86.95125965994136,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_rootulp),go,openAI_vs_gemini,90.48107692201872,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_rootulp),go,claude_vs_gemini,82.0987072368005,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_thinkverse),go,openAI_vs_claude,60.9322779728864,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_thinkverse),go,openAI_vs_gemini,76.71624546144879,True,0.0,0.0,0.0,0.0
go_meteorology_Exercism (go_thinkverse),go,claude_vs_gemini,64.37651224075199,True,0.0,0.0,0.0,0.0
a0148sortlist_90,python,openAI_vs_claude,69.63700499558554,True,0.0,0.0,0.0,0.0
a0148sortlist_90,python,openAI_vs_gemini,56.84136942023378,True,0.0,0.0,0.0,0.0
a0148sortlist_90,python,claude_vs_gemini,79.68919542636712,True,0.0,0.0,0.0,0.0
bank-account_3,python,openAI_vs_claude,91.605975026642,True,0.0,0.0,0.0,0.0
bank-account_3,python,openAI_vs_gemini,87.33140668242427,True,0.0,0.0,0.0,0.0
bank-account_3,python,claude_vs_gemini,86.71923209964793,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian,javascript,openAI_vs_claude,89.80531577896267,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian,javascript,openAI_vs_gemini,95.30247633053453,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian,javascript,claude_vs_gemini,92.48672138469544,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_claude,90.77811586831433,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_gemini,79.64841755933494,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-irvingbennett_irvingbennett,javascript,claude_vs_gemini,79.68740296298387,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,89.80531577896267,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,95.30247633053453,True,0.0,0.0,0.0,0.0
javascript_bank-account_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,92.48672138469544,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr,typescript,openAI_vs_claude,61.412258194149025,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr,typescript,openAI_vs_gemini,83.28841909123729,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr,typescript,claude_vs_gemini,65.43480132240644,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_claude,61.412258194149025,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr_alemarr,typescript,openAI_vs_gemini,83.28841909123729,True,0.0,0.0,0.0,0.0
typescript_bank-account_Exercism-typescript-alemarr_alemarr,typescript,claude_vs_gemini,65.43480132240644,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_rootulp),go,openAI_vs_claude,70.82880339569576,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_rootulp),go,openAI_vs_gemini,87.85348605914473,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_rootulp),go,claude_vs_gemini,72.75956989379068,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,77.55866621333479,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,90.60175185881596,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,81.44724827118685,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_drapala),go,openAI_vs_claude,89.18288565451053,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_drapala),go,openAI_vs_gemini,94.51481494911071,True,0.0,0.0,0.0,0.0
go_bank_account_Exercism (go_drapala),go,claude_vs_gemini,91.5410671226967,True,0.0,0.0,0.0,0.0
find_min_path_248,python,openAI_vs_claude,67.59685023117183,True,0.0,0.0,0.0,0.0
find_min_path_248,python,openAI_vs_gemini,46.48487640021128,True,0.0,0.0,0.0,0.0
find_min_path_248,python,claude_vs_gemini,48.13481540485277,True,0.0,0.0,0.0,0.0
matrix_25,python,openAI_vs_claude,60.84249336205476,True,0.0,0.0,0.0,0.0
matrix_25,python,openAI_vs_gemini,75.9673541205416,True,0.0,0.0,0.0,0.0
matrix_25,python,claude_vs_gemini,69.44943731477025,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh,javascript,openAI_vs_claude,61.103975469735886,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh,javascript,openAI_vs_gemini,57.85012117032082,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh,javascript,claude_vs_gemini,62.3432741632843,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian,javascript,openAI_vs_claude,45.32153428446733,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian,javascript,openAI_vs_gemini,51.850450984620096,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian,javascript,claude_vs_gemini,69.3137746534339,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri,javascript,openAI_vs_claude,49.39210173243685,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri,javascript,openAI_vs_gemini,64.92812425873977,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri,javascript,claude_vs_gemini,56.00246713192448,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett,javascript,openAI_vs_claude,69.35662355688582,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett,javascript,openAI_vs_gemini,71.21170071534958,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett,javascript,claude_vs_gemini,73.59685040977934,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC,javascript,openAI_vs_claude,63.08063688381688,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC,javascript,openAI_vs_gemini,57.77627121843163,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC,javascript,claude_vs_gemini,66.97321132995336,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC_PhymasSC,javascript,openAI_vs_claude,63.08063688381688,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC_PhymasSC,javascript,openAI_vs_gemini,57.77627121843163,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-PhymasSC_PhymasSC,javascript,claude_vs_gemini,66.97321132995336,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_claude,69.35662355688582,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett_irvingbennett,javascript,openAI_vs_gemini,71.21170071534958,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-irvingbennett_irvingbennett,javascript,claude_vs_gemini,73.59685040977934,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_claude,49.39210173243685,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri_programmiri,javascript,openAI_vs_gemini,64.92812425873977,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-programmiri_programmiri,javascript,claude_vs_gemini,56.00246713192448,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_claude,45.32153428446733,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian_ffflorian,javascript,openAI_vs_gemini,51.850450984620096,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ffflorian_ffflorian,javascript,claude_vs_gemini,69.3137746534339,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh_oguzsh,javascript,openAI_vs_claude,61.103975469735886,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh_oguzsh,javascript,openAI_vs_gemini,57.85012117032082,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-oguzsh_oguzsh,javascript,claude_vs_gemini,62.3432741632843,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_claude,47.249956078661455,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,openAI_vs_gemini,44.16822267505872,True,0.0,0.0,0.0,0.0
javascript_matrix_exercism-javascript-ThomasZumsteg_ThomasZumsteg,javascript,claude_vs_gemini,86.32627961182587,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly,typescript,openAI_vs_claude,45.05244230459264,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly,typescript,openAI_vs_gemini,50.85672088461093,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly,typescript,claude_vs_gemini,68.47672856250519,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_claude,45.05244230459264,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly_thewanionly,typescript,openAI_vs_gemini,50.85672088461093,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-thewanionly_thewanionly,typescript,claude_vs_gemini,68.47672856250519,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_claude,45.15868859685353,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,openAI_vs_gemini,52.43274931918424,True,0.0,0.0,0.0,0.0
typescript_matrix_Exercism-typescript-FilipeCerejo_FilipeCerejo,typescript,claude_vs_gemini,75.5236156432277,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_rootulp),go,openAI_vs_claude,83.87877487648262,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_rootulp),go,openAI_vs_gemini,72.78741722527143,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_rootulp),go,claude_vs_gemini,75.0827117862496,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_ThomasZumsteg),go,openAI_vs_claude,78.49210929655152,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_ThomasZumsteg),go,openAI_vs_gemini,84.50896408892847,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_ThomasZumsteg),go,claude_vs_gemini,81.18496507038054,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_drapala),go,openAI_vs_claude,82.77138160569275,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_drapala),go,openAI_vs_gemini,80.89750734678341,True,0.0,0.0,0.0,0.0
go_matrix_Exercism (go_drapala),go,claude_vs_gemini,76.7929653353583,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_claude,54.767167640884416,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-ThomasZumsteg,javascript,openAI_vs_gemini,57.30761510830443,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-ThomasZumsteg,javascript,claude_vs_gemini,72.65780780752678,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-oguzsh,javascript,openAI_vs_claude,82.75738492781312,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-oguzsh,javascript,openAI_vs_gemini,73.72596712286983,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-oguzsh,javascript,claude_vs_gemini,68.97087263838148,True,0.0,0.0,0.0,0.0
javascript_etl_exercism-javascript-ffflorian,javascript,openAI_vs_claude,77.087964151022,True,0.0,0.0,0.0,0.0
